,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
199,42071,smoothed_wcli,2020-05-04,2020-09-03,122,0.4301324,0.174923,1636.8605,county,fb-survey
200,42091,smoothed_wcli,2020-05-04,2020-09-03,122,0.3294289,0.1479153,1289.6472,county,fb-survey
201,42101,smoothed_wcli,2020-05-04,2020-09-03,122,1.1315721,0.3532291,1283.9098,county,fb-survey
202,42017,smoothed_wcli,2020-05-05,2020-09-03,121,0.463424,0.1885276,893.7172,county,fb-survey
203,42029,smoothed_wcli,2020-05-05,2020-09-03,121,0.144189,0.1056993,904.8572,county,fb-survey
204,42041,smoothed_wcli,2020-05-05,2020-09-03,121,0.5803533,0.2956928,973.7886,county,fb-survey
205,42045,smoothed_wcli,2020-05-05,2020-09-03,121,0.2442614,0.2294601,585.4919,county,fb-survey
206,42071,smoothed_wcli,2020-05-05,2020-09-03,121,0.2399584,0.1177217,1583.4321,county,fb-survey
207,42091,smoothed_wcli,2020-05-05,2020-09-03,121,0.4254971,0.1737266,1242.6758,county,fb-survey
208,42101,smoothed_wcli,2020-05-05,2020-09-03,121,1.1714949,0.3550702,1239.8934,county,fb-survey
209,42017,smoothed_wcli,2020-05-06,2020-09-03,120,0.5290497,0.1997001,894.1526,county,fb-survey
210,42029,smoothed_wcli,2020-05-06,2020-09-03,120,0.1430243,0.1037105,921.1938,county,fb-survey
211,42041,smoothed_wcli,2020-05-06,2020-09-03,120,0.6544501,0.3038825,985.9476,county,fb-survey
212,42045,smoothed_wcli,2020-05-06,2020-09-03,120,0.2422098,0.2263516,603.1554,county,fb-survey
213,42071,smoothed_wcli,2020-05-06,2020-09-03,120,0.2395392,0.1184439,1599.0892,county,fb-survey
214,42091,smoothed_wcli,2020-05-06,2020-09-03,120,0.4054144,0.1716297,1249.9885,county,fb-survey
215,42101,smoothed_wcli,2020-05-06,2020-09-03,120,0.783892,0.2541741,1268.8852,county,fb-survey
216,42017,smoothed_wcli,2020-05-07,2020-09-03,119,0.5449637,0.2058885,839.0978,county,fb-survey
217,42029,smoothed_wcli,2020-05-07,2020-09-03,119,0.1135549,0.1017813,871.563,county,fb-survey
218,42041,smoothed_wcli,2020-05-07,2020-09-03,119,0.6709273,0.3143619,898.1838,county,fb-survey
219,42045,smoothed_wcli,2020-05-07,2020-09-03,119,0.2330556,0.2206149,571.9195,county,fb-survey
220,42071,smoothed_wcli,2020-05-07,2020-09-03,119,0.1789853,0.1150918,1457.4763,county,fb-survey
221,42091,smoothed_wcli,2020-05-07,2020-09-03,119,0.5308557,0.1965481,1143.7112,county,fb-survey
222,42101,smoothed_wcli,2020-05-07,2020-09-03,119,0.6878268,0.2433715,1171.9016,county,fb-survey
223,42017,smoothed_wcli,2020-05-08,2020-09-03,118,0.4447792,0.2025747,743.497,county,fb-survey
224,42029,smoothed_wcli,2020-05-08,2020-09-03,118,0.0550607,0.0962466,784.6635,county,fb-survey
225,42041,smoothed_wcli,2020-05-08,2020-09-03,118,0.6304624,0.3026483,807.4704,county,fb-survey
226,42045,smoothed_wcli,2020-05-08,2020-09-03,118,0.170405,0.1941979,528.041,county,fb-survey
227,42071,smoothed_wcli,2020-05-08,2020-09-03,118,0.1816228,0.1222211,1308.3152,county,fb-survey
228,42091,smoothed_wcli,2020-05-08,2020-09-03,118,0.487357,0.195042,1034.0675,county,fb-survey
229,42101,smoothed_wcli,2020-05-08,2020-09-03,118,1.0497477,0.4246462,1066.9098,county,fb-survey
230,42017,smoothed_wcli,2020-05-09,2020-09-03,117,0.2480279,0.1538456,710.8788,county,fb-survey
231,42029,smoothed_wcli,2020-05-09,2020-09-03,117,0.0564467,0.0996523,760.0809,county,fb-survey
232,42041,smoothed_wcli,2020-05-09,2020-09-03,117,0.3715776,0.2132562,774.4009,county,fb-survey
